timeStamp,demand,precip,temp
2013-09-16,5905.120833333332,0.0008333333333333,65.13208333333333
2013-09-17,5534.854166666667,0.0,57.27458333333333
2013-09-18,5626.112499999999,0.0,61.0875
2013-09-19,5792.937499999999,0.0,64.46916666666668
2013-09-20,6013.354166666668,0.0,67.08041666666666
2013-09-21,5547.695833333334,0.0014458333333333,68.295
2013-09-22,5218.420833333334,0.033675,64.39708333333333
2013-09-23,5538.366666666668,0.0,58.207916666666655
2013-09-24,5547.0125,0.0,60.21500000000001
2013-09-25,5674.529166666666,0.0,63.40125
2013-09-26,5759.795833333334,0.0,63.23750000000001
2013-09-27,5650.337500000001,0.0,61.99041666666667
2013-09-28,5148.929166666668,0.0,65.08666666666666
2013-09-29,5052.441666666667,0.0,63.73708333333333
2013-09-30,5790.0250000000015,0.0,63.877500000000005
2013-10-01,6084.841666666666,0.0,68.92166666666667
2013-10-02,6546.583333333332,0.0,72.66833333333335
2013-10-03,6497.425,0.0,71.03166666666668
2013-10-04,6797.9875,0.0009624999999999,73.47958333333332
2013-10-05,5938.608333333333,0.0,68.20458333333333
2013-10-06,5637.383333333334,0.0002708333333333,67.27583333333334
2013-10-07,6498.912499999999,0.0052583333333333,69.22625000000001
2013-10-08,5710.641666666669,0.0,61.43416666666668
2013-10-09,5544.620833333333,0.0,59.05625000000001
2013-10-10,5567.045833333333,0.0,59.58916666666668
2013-10-11,5655.633333333332,0.0,64.76916666666666
2013-10-12,5030.804166666668,0.0,65.52333333333333
2013-10-13,4850.874999999999,0.0,60.11041666666667
2013-10-14,5345.866666666667,0.0,58.418333333333344
2013-10-15,5616.429166666668,0.0,60.78625
2013-10-16,5636.095833333333,0.0,61.03583333333336
2013-10-17,5845.3916666666655,0.0005625,65.43708333333335
2013-10-18,5628.133333333334,0.0002916666666666,63.54958333333334
2013-10-19,4938.5125,0.0,58.51
2013-10-20,4788.766666666667,0.0,57.80875
2013-10-21,5460.416666666667,0.0,58.17458333333335
2013-10-22,5521.916666666667,0.0,58.868750000000006
2013-10-23,5462.433333333333,0.0,51.12166666666668
2013-10-24,5502.8,0.0,48.04416666666668
2013-10-25,5530.445833333334,0.0,47.40458333333333
2013-10-26,4997.341666666667,0.0,49.07916666666666
2013-10-27,4868.970833333335,0.0,52.796666666666674
2013-10-28,5534.279166666666,0.0,52.65624999999999
2013-10-29,5541.420833333335,0.0,50.10375
2013-10-30,5587.308333333333,0.0,53.28291666666667
2013-10-31,5646.325000000001,0.0011041666666666,59.62499999999999
2013-11-01,5748.979166666664,0.0051624999999999,65.59666666666668
2013-11-02,5013.400000000001,0.0002708333333333,60.08166666666667
2013-11-03,4891.125,0.0,47.37
2013-11-04,5622.216666666666,0.0,40.52625
2013-11-05,5600.379166666666,0.0,48.222916666666656
2013-11-06,5588.941666666666,0.0,54.50333333333333
2013-11-07,5647.8125,0.0038833333333333,55.79375000000001
2013-11-08,5582.787499999999,0.0,45.39791666666667
2013-11-09,5102.908333333333,0.0,45.03375
2013-11-10,4971.491666666668,0.0,50.13833333333333
2013-11-11,5515.525000000001,0.0,49.10666666666666
2013-11-12,5760.195833333334,0.0006916666666666,40.20708333333332
2013-11-13,5871.891666666666,0.0,34.55458333333332
2013-11-14,5814.641666666667,0.0,43.329583333333325
2013-11-15,5662.716666666667,0.0,48.28666666666667
2013-11-16,5071.912499999999,0.0016499999999999,51.204583333333325
2013-11-17,5005.429166666666,0.0,55.140000000000015
2013-11-18,5573.8625,0.0037,60.26875
2013-11-19,5637.766666666667,0.0,44.79291666666668
2013-11-20,5793.350000000001,0.0,38.160416666666656
2013-11-21,5760.5,0.0,44.00874999999999
2013-11-22,5679.879166666667,0.0023416666666666,53.243750000000006
2013-11-23,5174.754166666667,0.0010916666666666,43.26041666666666
2013-11-24,5460.425,0.0,27.1725
2013-11-25,6080.620833333332,0.0,29.605833333333337
2013-11-26,5976.662500000001,0.0128083333333333,37.837916666666665
2013-11-27,5778.212499999999,0.0578833333333333,47.87916666666666
2013-11-28,5190.891666666666,0.0,33.13333333333333
2013-11-29,5522.220833333334,0.0,34.072500000000005
2013-11-30,5351.4875,0.0,32.42
2013-12-01,5139.595833333334,0.0,42.993750000000006
2013-12-02,5766.062500000001,0.0,43.373333333333335
2013-12-03,5756.987499999999,0.0,44.57541666666668
2013-12-04,5750.587500000001,0.0,44.7175
2013-12-05,5753.541666666667,0.0004166666666666,51.915833333333325
2013-12-06,5775.912499999999,0.0186625,47.67666666666667
2013-12-07,5334.700000000001,0.0081875,37.55833333333332
2013-12-08,5463.537500000001,0.0009583333333333,31.06375
2013-12-09,6048.75,0.0087499999999999,36.12458333333333
2013-12-10,6113.000000000001,0.00375,34.55916666666668
